race_code,Ｒ,場コード,距離,コース,頭数,クラス名,馬番,枠番,ketto_toroku_bango,馬名,年齢,性別,騎手,調教師,馬主(最新/仮想),斤量,オッズ,人気,場所
2026062810020205,05,10,1200,17,10,701,01,1,2024107239,ワールドエンジェル,02,2,川田将雅,橋田宜長,小倉　哲,550,0036,02,小倉
2026062810020205,05,10,1200,17,10,701,02,2,2024105611,メイショウペルル,02,1,角田大和,千田輝彦,松本　好隆,550,1285,10,小倉
2026062810020205,05,10,1200,17,10,701,03,3,2024101049,スマートエスコート,02,2,西塚洸二,笹田和秀,大川　徹,550,0342,06,小倉
2026062810020205,05,10,1200,17,10,701,04,4,2024107339,シャインロード,02,1,松若風馬,井上智史,ＭＲＳ,550,0304,05,小倉
2026062810020205,05,10,1200,17,10,701,05,5,2024103913,ヒルノアラゴン,02,1,秋山稔樹,北出成人,ヒルノ,550,0402,07,小倉
2026062810020205,05,10,1200,17,10,701,06,6,2024101076,スマートポーション,02,2,吉村誠之,加藤公太,大川　徹,550,0970,09,小倉
2026062810020205,05,10,1200,17,10,701,07,7,2024102930,エルダークローネ,02,1,田山旺佑,西村真幸,京都ホースレーシング,530,0048,03,小倉
2026062810020205,05,10,1200,17,10,701,08,7,2024101015,クイーンズアイ,02,2,太宰啓介,昆貢　　,高村　勇一,550,0677,08,小倉
2026062810020205,05,10,1200,17,10,701,09,8,2024101140,キムケンシーサー,02,1,今村聖奈,前川恭子,木村　永浩,530,0228,04,小倉
2026062810020205,05,10,1200,17,10,701,10,8,2024106383,インディジャズ,02,2,西村淳也,高野友和,シルクレーシング,550,0016,01,小倉
2026062810020206,06,10,1200,17,11,701,01,1,2024108115,トシミチ,02,1,幸英明　,谷潔　　,サンデーヒルズ,550,0023,01,小倉
2026062810020206,06,10,1200,17,11,701,02,2,2024108085,グレートキリシマ,02,1,松若風馬,牧田和弥,西村　新一郎,550,0195,06,小倉
2026062810020206,06,10,1200,17,11,701,03,3,2024108118,スイトーヨ,02,2,川田将雅,角田晃一,犬塚　悠治郎,550,0025,02,小倉
2026062810020206,06,10,1200,17,11,701,04,4,2024108117,ユイノジカンカセギ,02,1,長岡禎仁,竹内正洋,由井　健太郎,550,0114,04,小倉
2026062810020206,06,10,1200,17,11,701,05,5,2024108061,ラブマイティー,02,2,杉原誠人,加藤和宏,オールラブクラブ,550,0721,09,小倉
2026062810020206,06,10,1200,17,11,701,06,6,2024108106,カシノヴィタ,02,2,森田誠也,和田雄二,柏木　務,520,1679,10,小倉
2026062810020206,06,10,1200,17,11,701,07,6,2024108110,カゴシマ,02,3,酒井学　,松山将樹,大瀧　啓之,550,0451,08,小倉
2026062810020206,06,10,1200,17,11,701,08,7,2024108111,ユイパルティ,02,2,永島まな,平田修　,森本　研太,530,0144,05,小倉
2026062810020206,06,10,1200,17,11,701,09,7,2024108113,プッシュザリミット,02,1,吉村誠之,柴田卓　,ＫＲジャパン,550,0395,07,小倉
2026062810020206,06,10,1200,17,11,701,10,8,2024108087,ニシノマティーニ,02,1,今村聖奈,小手川準,西山　茂行,530,0072,03,小倉
2026062810020206,06,10,1200,17,11,701,11,8,2024108091,カシノカゲマル,02,3,秋山稔樹,蛯名利弘,柏木　務,550,1910,11,小倉
2026062810020207,07,10,1000,24,10,005,01,1,2020103513,ナンヨークリスタル,06,3,泉谷楓真,松永幹夫,中村　徳也,580,0490,07,小倉
2026062810020207,07,10,1000,24,10,005,02,2,2023105367,ゴールデンバランス,03,1,松若風馬,杉山晴紀,草間　庸文,550,0031,02,小倉
2026062810020207,07,10,1000,24,10,005,03,3,2022107091,ルディシャ,04,1,藤懸貴志,森田直行,ＪＰＮ技研,580,2773,10,小倉
2026062810020207,07,10,1000,24,10,005,04,4,2023102036,アイカンアズーラ,03,2,酒井学　,河嶋宏樹,コージーレーシング,530,0065,04,小倉
2026062810020207,07,10,1000,24,10,005,05,5,2023103699,パドゼフィール,03,2,田山旺佑,新谷功一,Ｇ１レーシング,510,0044,03,小倉
2026062810020207,07,10,1000,24,10,005,06,6,2023101065,リアルアルバ,03,1,西塚洸二,大橋勇樹,水谷　光太郎,550,0505,08,小倉
2026062810020207,07,10,1000,24,10,005,07,7,2021107123,イイデカンタロウ,05,1,菱田裕二,北出成人,松本　俊廣,580,0743,09,小倉
2026062810020207,07,10,1000,24,10,005,08,7,2018103293,ヨドノゴールド,08,1,角田大和,橋田宜長,海原　聖一,580,0217,06,小倉
2026062810020207,07,10,1000,24,10,005,09,8,2021104671,ミライハーモニー,05,2,今村聖奈,飯田祐史,伊藤　篤,540,0030,01,小倉
2026062810020207,07,10,1000,24,10,005,10,8,2023104596,ペルセポネ,03,2,森田誠也,渡辺薫彦,カナヤマホールディングス,500,0085,05,小倉
2026062810020208,08,10,1800,17,09,005,01,1,2023104373,グランドオーパス,03,2,幸英明　,橋口慎介,前田　晋二,530,0023,02,小倉
2026062810020208,08,10,1800,17,09,005,02,2,2023103611,カモメガトンダ,03,2,松若風馬,今野貞一,谷掛　龍夫,530,0115,04,小倉
2026062810020208,08,10,1800,17,09,005,03,3,2022102550,メイショウピリカ,04,2,今村聖奈,本田優　,松本　好隆,540,0105,03,小倉
2026062810020208,08,10,1800,17,09,005,04,4,2022104824,エンベッカ,04,2,吉村誠之,柴田卓　,キャロットファーム,560,0134,05,小倉
2026062810020208,08,10,1800,17,09,005,05,5,2022102957,ヴィーナスバブル,04,2,田山旺佑,東田明士,浅沼　廣幸,540,0411,08,小倉
2026062810020208,08,10,1800,17,09,005,06,6,2022103705,エレガンシア,04,2,富田暁　,高柳大輔,広尾レース,560,0138,06,小倉
2026062810020208,08,10,1800,17,09,005,07,7,2022100655,レーヌマロン,04,2,角田大和,小栗実　,ロードホースクラブ,560,0599,09,小倉
2026062810020208,08,10,1800,17,09,005,08,8,2021103236,コンバットペスカ,05,2,国分優作,角田晃一,ユーモード,560,0384,07,小倉
2026062810020208,08,10,1800,17,09,005,09,8,2023107016,サリエンテ,03,2,西村淳也,池添学　,シルクレーシング,530,0022,01,小倉
2026062810020209,09,10,2600,17,00,010,01,1,2020102760,ビッグベルーガ,06,1,菱田裕二,牧浦充徳,谷掛　龍夫,580,0773,08,小倉
2026062810020209,09,10,2600,17,00,010,02,2,2018105073,サトノスカイターフ,08,1,吉村誠之,池江泰寿,里見　治,580,0383,07,小倉
2026062810020209,09,10,2600,17,00,010,03,3,2021105434,ショウナンガチ,05,1,酒井学　,須貝尚介,国本　哲秀,580,0119,06,小倉
2026062810020209,09,10,2600,17,00,010,04,4,2022105485,ボンドロア,04,1,角田大和,松永幹夫,寺田　寿男,580,0081,05,小倉
2026062810020209,09,10,2600,17,00,010,05,5,2021105002,サラトガチップス,05,1,田山旺佑,新谷功一,吉田　千津,580,0036,02,小倉
2026062810020209,09,10,2600,17,00,010,06,6,2022101601,ニュークレド,04,1,幸英明　,石坂公一,東豊物産,580,0060,03,小倉
2026062810020209,09,10,2600,17,00,010,07,7,2023105046,ナリタエスペランサ,03,1,川田将雅,福永祐一,オースミ,540,0023,01,小倉
2026062810020209,09,10,2600,17,00,010,08,8,2022104963,マテンロウシルビア,04,2,太宰啓介,四位洋文,寺田　千代乃,560,0073,04,小倉
2026062810020210,10,10,1700,24,00,010,01,1,2021100471,シンコーナホチャン,05,2,国分優作,畑端省吾,豊原　伸行,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,02,1,2020106491,メイショウジェンマ,06,1,今村聖奈,飯田祐史,松本　好隆,540,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,03,2,2022110152,レーティッシュ,04,1,川田将雅,高橋一哉,ノースヒルズ,570,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,04,2,2020106205,メイショウクーガー,06,1,中井裕二,中内田充,松本　好隆,550,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,05,3,2022103135,コウジョリョウゾク,04,1,森田誠也,牧田和弥,内田　玄祥,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,06,3,2020102326,サンライズプルート,06,1,角田大和,東田明士,ライフハウス,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,07,4,2022103186,テーオーライマン,04,1,西村淳也,宮徹　　,小笹　公也,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,08,4,2021104622,メイショウヘール,05,1,酒井学　,大橋勇樹,松本　好隆,540,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,09,5,2021105736,カルパ,05,1,田山旺佑,須貝尚介,金子真人ホールディングス,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,10,5,2022104413,マハートマーベル,04,1,吉村誠之,西村真幸,宮崎　俊也,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,11,6,2021103002,アラナコア,05,1,菱田裕二,田中克典,ＣＨＥＶＡＬ　ＡＴＴＡＣＨＥ,560,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,12,6,2022104121,カウンティフェア,04,2,長岡禎仁,高野友和,飯田　正剛,530,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,13,7,2022104120,コスモストーム,04,1,秋山稔樹,北出成人,コスモ・コスモ,570,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,14,7,2020103967,グレイスオブゴッド,06,2,永島まな,緒方努　,キャピタルクラブ,520,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,15,8,2021105711,ズバットマサムネ,05,3,富田暁　,杉山佳明,塩澤　正樹,540,0000,00,小倉
2026062810020210,10,10,1700,24,00,010,16,8,2021103939,スマートプレシャス,05,2,松若風馬,中村直也,大川　徹,520,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,01,1,2021103977,リチャードバローズ,05,1,菱田裕二,上村洋行,猪熊　広次,540,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,02,2,2022102514,ベイビーキッス,04,2,藤懸貴志,青木孝文,江川　伸夫,530,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,03,3,2021107180,ジュンヴァンケット,05,3,富田暁　,友道康夫,河合　純二,550,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,04,4,2021100157,ロードトレイル,05,1,田山旺佑,藤岡健一,ロードホースクラブ,550,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,05,5,2018104633,テーオーダヴィンチ,08,1,幸英明　,岡田稲男,小笹　公也,550,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,06,6,2022100547,アサクサグレース,04,2,杉原誠人,加藤公太,櫻井　素子,540,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,07,7,2022100791,ブラックケリー,04,2,西村淳也,長谷川浩,水谷　美穂,530,0000,00,小倉
2026062810020211,11,10,1200,17,00,016,08,8,2021101412,スカイハイ,05,1,川田将雅,清水久詞,石川　達絵,570,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,01,1,2023102836,ミランド,03,1,西村淳也,小林真也,平川　三津,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,02,1,2023103213,バロニアル,03,1,藤懸貴志,柴田卓　,小林　竜太郎,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,03,2,2023106788,アンティーム,03,1,国分恭介,高橋義忠,京都ホースレーシング,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,04,2,2022104205,ブルーカミング,04,1,柴田裕一,牧浦充徳,桜井　欣吾,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,05,3,2021101464,ミッションルース,05,1,永島まな,平田修　,大島　昌也,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,06,3,2022104176,チャチャピンク,04,1,亀田温心,北出成人,ウエストヒルズ,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,07,4,2022106998,ニシノジェダイ,04,1,田山旺佑,宮本博　,西山　茂行,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,08,4,2023103092,セルジュバローズ,03,1,吉村誠之,池江泰寿,猪熊　広次,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,09,5,2020102728,ポルトドール,06,1,角田大和,小栗実　,Ｇ１レーシング,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,10,5,2023107371,クイノールト,03,1,幸英明　,橋口慎介,吉田　勝己,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,11,6,2023105708,バトゥカーダ,03,1,秋山稔樹,安達昭夫,京都ホースレーシング,550,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,12,6,2023100297,ブラックレジェンド,03,1,今村聖奈,寺島良　,ＴＧレーシング,530,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,13,7,2022102916,モズプリヴェール,04,1,松若風馬,森田直行,北側　雅司,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,14,7,2022101473,ライラックデューン,04,2,長岡禎仁,緒方努　,三宅　勝俊,560,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,15,8,2022102639,ロードシュヴァリエ,04,1,太宰啓介,森田直行,ロードホースクラブ,580,0000,00,小倉
2026062810020212,12,10,1700,24,00,005,16,8,2022107248,ルシャリオ,04,1,西塚洸二,森田直行,ターフ・スポート,580,0000,00,小倉
